processo,job_type,produto,job_id,job_name,qtd_ok,exito,fallo,fallo,fim,time,pol/sec,usuario
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,502948,Rescind Not Paid - ProteccionFinanciera,0,0,0,26/05/2023 7:00,26/05/2023 7:00,7,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,502941,Rescind Not Paid - Vida Plus Indx,0,0,0,26/05/2023 7:00,26/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,502942,Rescind Not Paid - Bienes Personales,0,0,0,26/05/2023 7:00,26/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,502943,Rescind Not Paid - Vida Esencial Indx,0,0,0,26/05/2023 7:00,26/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,502944,Rescind Not Paid - Vida Indx,0,0,0,26/05/2023 7:00,26/05/2023 7:00,3,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,502940,Rescind Not Paid - PMH,0,0,0,26/05/2023 7:00,26/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,502939,Rescind Not Paid - CuidadosEsencial,0,0,0,26/05/2023 7:00,26/05/2023 7:00,10,0,
JOB,Renew Policy [ODM],ScotiabankSalud,502938,Pruebas_PERF_CAP_RENEW_ScotiabankSalud,27280,27280,0,25/05/2023 15:30,25/05/2023 18:56,12392,2.2,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,502936,Rescind Unpaid - Vida Plus Indx,0,0,0,25/05/2023 7:30,25/05/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,502937,Rescind Unpaid - Vida Indx,0,0,0,25/05/2023 7:30,25/05/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,502932,Rescind Unpaid - ProteccionFinanciera,0,0,0,25/05/2023 7:30,25/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,502933,Rescind Unpaid - Salud,0,0,0,25/05/2023 7:30,25/05/2023 7:30,43,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,502934,Rescind Unpaid - ValorFactura4_24,0,0,0,25/05/2023 7:30,25/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,502935,Rescind Unpaid - Vida Esencial Indx,0,0,0,25/05/2023 7:30,25/05/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,502928,Rescind Unpaid - PMH,0,0,0,25/05/2023 7:30,25/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,502929,Rescind Unpaid - Plenitud,0,0,0,25/05/2023 7:30,25/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,502930,Rescind Unpaid - Plenitud Geminis,0,0,0,25/05/2023 7:30,25/05/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,502931,Rescind Unpaid - Plenitud GeminisMH,0,0,0,25/05/2023 7:30,25/05/2023 7:30,7,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,502924,Rescind Unpaid - Bienes Personales,0,0,0,25/05/2023 7:30,25/05/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,502925,Rescind Unpaid - CuidadosEsencial,0,0,0,25/05/2023 7:30,25/05/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,502926,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,25/05/2023 7:30,25/05/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,502927,Rescind Unpaid - GAPAutopartesTMK,0,0,0,25/05/2023 7:30,25/05/2023 7:30,4,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,502923,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,25/05/2023 7:00,25/05/2023 8:03,3829,0.03,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,502921,Rescind Not Paid - Vida Plus Indx,0,0,0,25/05/2023 7:00,25/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,502922,Rescind Not Paid - Vida Indx,0,0,0,25/05/2023 7:00,25/05/2023 7:00,3,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,502918,Rescind Not Paid - Salud,27278,0,27523,25/05/2023 7:00,25/05/2023 12:16,18958,1.44,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,502916,Rescind Not Paid - Plenitud GeminisMH,0,0,0,25/05/2023 7:00,25/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,502917,Rescind Not Paid - ProteccionFinanciera,0,0,0,25/05/2023 7:00,25/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,502919,Rescind Not Paid - ValorFactura4_24,0,0,0,25/05/2023 7:00,25/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,502920,Rescind Not Paid - Vida Esencial Indx,0,0,0,25/05/2023 7:00,25/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,502912,Rescind Not Paid - GAPAutopartesTMK,27,0,27,25/05/2023 7:00,25/05/2023 7:00,16,1.69,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,502913,Rescind Not Paid - PMH,0,0,0,25/05/2023 7:00,25/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,502914,Rescind Not Paid - Plenitud,0,0,0,25/05/2023 7:00,25/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,502915,Rescind Not Paid - Plenitud Geminis,0,0,0,25/05/2023 7:00,25/05/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,502910,Rescind Not Paid - Bienes Personales,0,0,0,25/05/2023 7:00,25/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,502911,Rescind Not Paid - CuidadosEsencial,0,0,0,25/05/2023 7:00,25/05/2023 7:00,11,0,
JOB,Renew Policy [ODM],ScotiabankSalud,502909,Pruebas_PERF_CAP_RENEW_ScotiabankSalud,27280,27280,0,24/05/2023 23:12,25/05/2023 2:00,10082,2.71,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,502906,Rescind Unpaid - Vida Esencial Indx,0,0,0,24/05/2023 7:30,24/05/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,502907,Rescind Unpaid - Vida Plus Indx,0,0,0,24/05/2023 7:30,24/05/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,502908,Rescind Unpaid - Vida Indx,0,0,0,24/05/2023 7:30,24/05/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,502902,Rescind Unpaid - Plenitud GeminisMH,0,0,0,24/05/2023 7:30,24/05/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,502903,Rescind Unpaid - ProteccionFinanciera,0,0,0,24/05/2023 7:30,24/05/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,502904,Rescind Unpaid - Salud,0,0,0,24/05/2023 7:30,24/05/2023 7:30,56,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,502905,Rescind Unpaid - ValorFactura4_24,0,0,0,24/05/2023 7:30,24/05/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,501949,Rescind Unpaid - PMH,0,0,0,24/05/2023 7:30,24/05/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,501950,Rescind Unpaid - Plenitud,0,0,0,24/05/2023 7:30,24/05/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,502901,Rescind Unpaid - Plenitud Geminis,0,0,0,24/05/2023 7:30,24/05/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,501945,Rescind Unpaid - Bienes Personales,0,0,0,24/05/2023 7:30,24/05/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,501946,Rescind Unpaid - CuidadosEsencial,0,0,0,24/05/2023 7:30,24/05/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,501947,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,24/05/2023 7:30,24/05/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,501948,Rescind Unpaid - GAPAutopartesTMK,0,0,0,24/05/2023 7:30,24/05/2023 7:30,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,501943,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,24/05/2023 7:00,24/05/2023 10:00,10851,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,501944,Rescind Not Paid - PMH,0,0,0,24/05/2023 7:00,24/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,501938,Rescind Not Paid - Vida Esencial Indx,0,0,0,24/05/2023 7:00,24/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,501939,Rescind Not Paid - ValorFactura4_24,0,0,0,24/05/2023 7:00,24/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,501940,Rescind Not Paid - Vida Plus Indx,0,0,0,24/05/2023 7:00,24/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,501941,Rescind Not Paid - Bienes Personales,0,0,0,24/05/2023 7:00,24/05/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,501942,Rescind Not Paid - Plenitud,0,0,0,24/05/2023 7:00,24/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,501936,Rescind Not Paid - Salud,27278,0,27523,24/05/2023 7:00,24/05/2023 12:20,19253,1.42,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,501937,Rescind Not Paid - GAPAutopartesTMK,27,0,27,24/05/2023 7:00,24/05/2023 7:00,15,1.8,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,501935,Rescind Not Paid - Vida Indx,0,0,0,24/05/2023 7:00,24/05/2023 7:00,2,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,501932,Rescind Not Paid - ProteccionFinanciera,0,0,0,24/05/2023 7:00,24/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,501933,Rescind Not Paid - Plenitud GeminisMH,0,0,0,24/05/2023 7:00,24/05/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,501934,Rescind Not Paid - Plenitud Geminis,0,0,0,24/05/2023 7:00,24/05/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,501931,Rescind Not Paid - CuidadosEsencial,0,0,0,24/05/2023 7:00,24/05/2023 7:00,11,0,
JOB,Close For Maturity [ODM],ScotiabankSalud,501930,Pruebas_PERF_CAP_CIERRE_ScotiabankSalud,0,0,0,23/05/2023 13:29,23/05/2023 13:29,6,0,
JOB,Close For Maturity [ODM],ScotiabankSalud,501929,Pruebas_PERF_CAP_CIERRE_ScotiabankSalud,0,0,0,23/05/2023 10:57,23/05/2023 10:57,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,501926,Rescind Unpaid - Plenitud,0,0,0,23/05/2023 8:33,23/05/2023 8:33,29,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,501927,Rescind Unpaid - Vida Plus Indx,0,0,0,23/05/2023 8:33,23/05/2023 8:33,30,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,501928,Rescind Unpaid - Vida Indx,0,0,0,23/05/2023 8:33,23/05/2023 8:33,28,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,501922,Rescind Not Paid - Vida Plus Indx,0,0,0,23/05/2023 8:33,23/05/2023 8:33,41,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,501923,Rescind Not Paid - Bienes Personales,0,0,0,23/05/2023 8:33,23/05/2023 8:33,40,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,501924,Rescind Not Paid - Plenitud Geminis,0,0,0,23/05/2023 8:33,23/05/2023 8:33,40,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,501925,Rescind Not Paid - Plenitud GeminisMH,0,0,0,23/05/2023 8:33,23/05/2023 8:33,40,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,501918,Rescind Not Paid - GAPAutopartesTMK,27,0,27,23/05/2023 8:33,23/05/2023 8:38,313,0.09,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,501920,Rescind Not Paid - ValorFactura4_24,0,0,0,23/05/2023 8:33,23/05/2023 8:33,42,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,501921,Rescind Not Paid - ProteccionFinanciera,0,0,0,23/05/2023 8:33,23/05/2023 8:33,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,501917,Rescind Unpaid - PMH,0,0,0,23/05/2023 8:33,23/05/2023 8:33,31,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,501919,Rescind Unpaid - Salud,23,23,0,23/05/2023 8:33,23/05/2023 8:39,385,0.06,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,501916,Rescind Not Paid - Salud,27523,0,27523,23/05/2023 8:33,23/05/2023 11:22,10184,2.7,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,501915,Rescind Not Paid - Plenitud,0,0,0,23/05/2023 8:33,23/05/2023 8:33,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,501914,Rescind Unpaid - Plenitud GeminisMH,0,0,0,23/05/2023 8:33,23/05/2023 8:33,33,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,501912,Rescind Not Paid - CuidadosEsencial,0,0,0,23/05/2023 8:33,23/05/2023 8:33,43,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,501913,Rescind Not Paid - Vida Esencial Indx,0,0,0,23/05/2023 8:33,23/05/2023 8:33,44,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,501910,Rescind Unpaid - Plenitud Geminis,0,0,0,23/05/2023 8:33,23/05/2023 8:33,34,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,501911,Rescind Unpaid - ValorFactura4_24,0,0,0,23/05/2023 8:33,23/05/2023 8:33,32,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,501906,Rescind Not Paid - Vida Indx,0,0,0,23/05/2023 8:32,23/05/2023 8:33,34,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,501905,Rescind Unpaid - Bienes Personales,0,0,0,23/05/2023 8:32,23/05/2023 8:33,35,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,501907,Rescind Unpaid - ProteccionFinanciera,0,0,0,23/05/2023 8:32,23/05/2023 8:33,33,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,501908,Rescind Unpaid - GAPAutopartesTMK,0,0,0,23/05/2023 8:32,23/05/2023 8:33,34,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,501909,Rescind Unpaid - CuidadosEsencial,0,0,0,23/05/2023 8:32,23/05/2023 8:33,33,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,501904,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,23/05/2023 8:32,23/05/2023 9:39,4021,0.03,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,501902,Rescind Unpaid - Vida Esencial Indx,0,0,0,23/05/2023 8:32,23/05/2023 8:33,35,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,501903,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,23/05/2023 8:32,23/05/2023 8:33,34,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,501901,Rescind Not Paid - PMH,0,0,0,23/05/2023 8:32,23/05/2023 8:33,55,0,
JOB,Close For Maturity [ODM],ScotiabankSalud,500938,Pruebas_PERF_CAP_CIERRE_ScotiabankSalud,0,0,0,19/05/2023 16:38,19/05/2023 16:38,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,500936,Rescind Unpaid - Vida Indx,0,0,0,19/05/2023 7:30,19/05/2023 7:30,1,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,500934,Rescind Unpaid - Vida Esencial Indx,0,0,0,19/05/2023 7:30,19/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,500935,Rescind Unpaid - Vida Plus Indx,0,0,0,19/05/2023 7:30,19/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,500932,Rescind Unpaid - Salud,0,0,0,19/05/2023 7:30,19/05/2023 7:31,101,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,500933,Rescind Unpaid - ValorFactura4_24,0,0,0,19/05/2023 7:30,19/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,500930,Rescind Unpaid - Plenitud GeminisMH,0,0,0,19/05/2023 7:30,19/05/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,500931,Rescind Unpaid - ProteccionFinanciera,0,0,0,19/05/2023 7:30,19/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,500927,Rescind Unpaid - PMH,0,0,0,19/05/2023 7:30,19/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,500928,Rescind Unpaid - Plenitud,0,0,0,19/05/2023 7:30,19/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,500929,Rescind Unpaid - Plenitud Geminis,0,0,0,19/05/2023 7:30,19/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,500923,Rescind Unpaid - Bienes Personales,0,0,0,19/05/2023 7:30,19/05/2023 7:30,1,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,500924,Rescind Unpaid - CuidadosEsencial,0,0,0,19/05/2023 7:30,19/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,500925,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,19/05/2023 7:30,19/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,500926,Rescind Unpaid - GAPAutopartesTMK,0,0,0,19/05/2023 7:30,19/05/2023 7:30,3,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,500921,Rescind Not Paid - ValorFactura4_24,0,0,0,19/05/2023 7:00,19/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,500922,Rescind Not Paid - Bienes Personales,0,0,0,19/05/2023 7:00,19/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,500918,Rescind Not Paid - Vida Esencial Indx,0,0,0,19/05/2023 7:00,19/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,500919,Rescind Not Paid - Vida Indx,0,0,0,19/05/2023 7:00,19/05/2023 7:00,2,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,500920,Rescind Not Paid - Plenitud GeminisMH,0,0,0,19/05/2023 7:00,19/05/2023 7:00,8,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,500917,Rescind Not Paid - Salud,27523,0,27523,19/05/2023 7:00,19/05/2023 10:55,14124,1.95,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,500915,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,19/05/2023 7:00,19/05/2023 9:17,8232,0.02,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,500914,Rescind Not Paid - Vida Plus Indx,0,0,0,19/05/2023 7:00,19/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,500916,Rescind Not Paid - Plenitud Geminis,0,0,0,19/05/2023 7:00,19/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,500912,Rescind Not Paid - GAPAutopartesTMK,27,0,27,19/05/2023 7:00,19/05/2023 7:00,17,1.59,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,500911,Rescind Not Paid - PMH,0,0,0,19/05/2023 7:00,19/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,500913,Rescind Not Paid - ProteccionFinanciera,0,0,0,19/05/2023 7:00,19/05/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,500909,Rescind Not Paid - Plenitud,0,0,0,19/05/2023 7:00,19/05/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,500910,Rescind Not Paid - CuidadosEsencial,0,0,0,19/05/2023 7:00,19/05/2023 7:00,12,0,
JOB,Renew Policy [ODM],ScotiabankSalud,500908,Pruebas_PERF_CAP_RENEW_ScotiabankSalud,27280,27280,0,18/05/2023 17:37,18/05/2023 20:23,9970,2.74,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,500905,Rescind Unpaid - Vida Plus Indx,0,0,0,18/05/2023 7:30,18/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,500906,Rescind Unpaid - Vida Esencial Indx,0,0,0,18/05/2023 7:30,18/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,500907,Rescind Unpaid - Vida Indx,0,0,0,18/05/2023 7:30,18/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,500903,Rescind Unpaid - Salud,0,0,0,18/05/2023 7:30,18/05/2023 7:30,43,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,500904,Rescind Unpaid - ValorFactura4_24,0,0,0,18/05/2023 7:30,18/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,500901,Rescind Unpaid - Plenitud GeminisMH,0,0,0,18/05/2023 7:30,18/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,500902,Rescind Unpaid - ProteccionFinanciera,0,0,0,18/05/2023 7:30,18/05/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,499948,Rescind Unpaid - PMH,0,0,0,18/05/2023 7:30,18/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,499949,Rescind Unpaid - Plenitud,0,0,0,18/05/2023 7:30,18/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,499950,Rescind Unpaid - Plenitud Geminis,0,0,0,18/05/2023 7:30,18/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,499944,Rescind Unpaid - Bienes Personales,0,0,0,18/05/2023 7:30,18/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,499945,Rescind Unpaid - CuidadosEsencial,0,0,0,18/05/2023 7:30,18/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,499946,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,18/05/2023 7:30,18/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,499947,Rescind Unpaid - GAPAutopartesTMK,0,0,0,18/05/2023 7:30,18/05/2023 7:30,2,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,499943,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,18/05/2023 7:00,18/05/2023 10:00,10847,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,499942,Rescind Not Paid - Plenitud Geminis,0,0,0,18/05/2023 7:00,18/05/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,499941,Rescind Not Paid - GAPAutopartesTMK,27,0,27,18/05/2023 7:00,18/05/2023 7:00,42,0.64,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,499939,Rescind Not Paid - Plenitud,0,0,0,18/05/2023 7:00,18/05/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,499940,Rescind Not Paid - PMH,0,0,0,18/05/2023 7:00,18/05/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,499937,Rescind Not Paid - ValorFactura4_24,0,0,0,18/05/2023 7:00,18/05/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,499938,Rescind Not Paid - Vida Plus Indx,0,0,0,18/05/2023 7:00,18/05/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,499935,Rescind Not Paid - Vida Esencial Indx,0,0,0,18/05/2023 7:00,18/05/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,499936,Rescind Not Paid - Vida Indx,0,0,0,18/05/2023 7:00,18/05/2023 7:00,7,0,
